osan_id,paakohde_tyyppi_id,paatyyppi,alakohde_tyyppi_id,alatyyppi,materiaali_id,materiaali,rakenteellinen_kunnossapito,talvikunnossapito,tkp_kiireellisyys_lk,viher_hoitoluokkka_id,laatutaso_id,yllapidon_taso,yllapidon_taso_selite,puhtaanapito,puhtaanapito_vyohyke,aluetieto,alueen_nimi,alueen_kayttotarkoitus,viheralueen_id,viheralueen_nro,katualueen_id,katualueen_nro,kadunpitopaatos_pvm,osan_nro,osan_pituus,osan_leveys,osan_pinta_ala,paivitetty_pvm,datanomistaja,paivitetty_tietopalveluun,fid,x,y
250188,32,Kalusteet ja leikkivälineet,383,Jäteastiat,5606,"HKI - H1 roska-astia, 140 litraa",Kaupunkiympäristö Itä,Kaupunkiympäristö Itä,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Itä,2,Katu,Turunlinnantie,Kokoojakatu alueellinen,,,7681,5666,1994-10-01,1105,0,0,0,2019-08-21,Helsinki/YLRE,2022-01-21,73577,25504539.3762,6677701.1102
250304,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Itä,Kaupunkiympäristö Itä,,,3,III,Tonttikadut ja vähäliikenteiset klv:t,Kaupunkiympäristö Itä,2,Katu,Kauppakartanonkatu,Katuaukio,,,7711,5696,1989-08-15,1034,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,73643,25504561.2814,6677297.7161
250326,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,,3,III,Tonttikadut ja vähäliikenteiset klv:t,Kaupunkiympäristö Itä,2,Katu,Lyypekinkuja,Tori,,,7709,5694,1989-08-15,1020,0,0,0,2018-08-10,Helsinki/YLRE,2022-01-21,73662,25504595.1943,6677360.5582
250342,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,,3,III,Tonttikadut ja vähäliikenteiset klv:t,Kaupunkiympäristö Itä,2,Katu,Lyypekinkuja,Tori,,,7709,5694,1989-08-15,1036,0,0,0,2018-08-10,Helsinki/YLRE,2022-01-21,73668,25504628.7816,6677379.6353
250404,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Itä,Kaupunkiympäristö Itä,,,1,I,Pääkadut ja erittäin vilkkaat klv:t,Kaupunkiympäristö Itä,2,Katu,Gotlanninkatu,Asuntokatu,,,30710,8781,2018-09-01,4,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,73726,25504399.6765,6677385.8816
250645,32,Kalusteet ja leikkivälineet,383,Jäteastiat,5604,"HKI - H1 roska-astia, 60 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,3,Viher,Ivan Falinin puisto,Asemakaavoitettu viheralue,100841,4544,,,,36,0,0,0,2019-09-03,Helsinki/YLRE,2022-01-21,73779,25508229.9591,6676754.9504
250646,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,3,Viher,Ivan Falinin puisto,Asemakaavoitettu viheralue,100821,4543,,,,88,0,0,0,2012-02-21,Helsinki/YLRE,2022-01-21,73780,25508251.9328,6676662.0033
250750,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1658,Keräysastia - Muu,Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,3,Viher,VANTTIKALLIO ,Asemakaavoitettu viheralue,106461,4784,,,,100,0,0,0,2008-03-04,Helsinki/YLRE,2022-01-21,73855,25506844.7387,6678172.1602
250827,32,Kalusteet ja leikkivälineet,383,Jäteastiat,5604,"HKI - H1 roska-astia, 60 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,,3,III,Tonttikadut ja vähäliikenteiset klv:t,Kaupunkiympäristö Itä,3,Katu,Rastilantie,Kokoojakatu tai -tie,,,4741,3855,1981-11-15,126,0,0,0,2019-02-19,Helsinki/YLRE,2022-01-21,73925,25507213.6799,6677831.6631
250857,32,Kalusteet ja leikkivälineet,383,Jäteastiat,2217,Syväkeräyssäiliö,Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,3,Viher,VANTTIKALLIO ,Asemakaavoitettu viheralue,106541,4788,,,,104,0,0,0,2008-03-04,Helsinki/YLRE,2022-01-21,73954,25506693.4662,6677770.0781
251047,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Kaupunkiympäristö Itä,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Itä,3,Katu,Kallvikintie,Kokoojakatu alueellinen,,,4743,3857,1979-11-19,1024,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,74139,25507489.1529,6677643.4598
251053,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Kaupunkiympäristö Itä,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Itä,3,Katu,Kallvikintie,Kokoojakatu alueellinen,,,4743,3857,1979-11-19,1030,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,74145,25507538.1674,6677498.0423
251218,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,101,,C1,Lähimetsä,Ei toimenpiteitä,3,Viher,VANTTIKALLIO ,Asemakaavoitettu viheralue,106481,4785,,,,111,0,0,0,2015-12-14,Helsinki/YLRE,2022-01-21,74299,25507105.9071,6678066.5459
252737,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Kaupunkiympäristö Itä,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Itä,3,Katu,Kallvikintie,Kokoojakatu alueellinen,,,5502,4500,1975-11-25,1094,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,74347,25507347.7936,6678293.3601
252743,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Kaupunkiympäristö Itä,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Itä,3,Katu,Kallvikintie,Kokoojakatu alueellinen,,,5502,4500,1975-11-25,1100,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,74353,25507391.5169,6678047.5037
252754,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Kaupunkiympäristö Itä,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Itä,3,Katu,Kallvikintie,Kokoojakatu alueellinen,,,5502,4500,1975-11-25,1111,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,74363,25507556.8275,6679000.1404
252892,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,101,,C1,Lähimetsä,Ei toimenpiteitä,3,Viher,VANTTIKALLIO ,Asemakaavoitettu viheralue,104101,4686,,,,106,0,0,0,2012-02-20,Helsinki/YLRE,2022-01-21,74494,25507283.0565,6678045.5417
253009,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1658,Keräysastia - Muu,Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,101,,C1,Lähimetsä,Ei toimenpiteitä,3,Viher,VARJAKANPUISTO,Asemakaavoitettu viheralue,104181,4690,,,,104,0,0,0,2008-03-04,Helsinki/YLRE,2022-01-21,74601,25506874.5917,6678669.9017
253411,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,,1,I,Pääkadut ja erittäin vilkkaat klv:t,Kaupunkiympäristö Itä,3,Katu,Vuotie,Pääkatu,,,5509,4507,2004-10-01,142,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,74902,25508364.7537,6677243.5022
253513,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Itä,3,Katu,Porslahdentie,Kokoojakatu tai -tie,,,5507,4505,2002-07-01,1042,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,74976,25508249.3438,6677254.4151
253706,32,Kalusteet ja leikkivälineet,383,Jäteastiat,5604,"HKI - H1 roska-astia, 60 litraa",Kaupunkiympäristö Itä,Ei talvikunnossapitoa,,21,,A2,Käyttöviheralue,Ei toimenpiteitä,EI PV,Viher,Punakiventien puistometsä,Asemakaavoitettu viheralue,103501,4656,,,,124,0,0,0,2017-11-02,Helsinki/YLRE,2022-01-21,75117,25508084.0589,6677617.0811
253795,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Kaupunkiympäristö Itä,,,1,I,Pääkadut ja erittäin vilkkaat klv:t,Kaupunkiympäristö Itä,2,Katu,Vuotie,Pääkatu,,,5508,4506,1998-10-01,1193,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,75201,25507812.6253,6677116.3907
253849,32,Kalusteet ja leikkivälineet,383,Jäteastiat,5606,"HKI - H1 roska-astia, 140 litraa",Kaupunkiympäristö Itä,Kaupunkiympäristö Itä,,,3,III,Tonttikadut ja vähäliikenteiset klv:t,Kaupunkiympäristö Itä,2,Katu,Mosaiikkitori,Tori,,,5525,4522,2002-07-01,1073,0,0,0,2019-09-03,Helsinki/YLRE,2022-01-21,75248,25508005.0462,6677297.5455
253926,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1644,"HKR - roska-astia, 60 litraa",Kaupunkiympäristö Itä,Kaupunkiympäristö Itä,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Itä,2,Katu,Valkopaadentie,Kokoojakatu tai -tie,,,5518,4515,1998-10-01,134,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,75301,25507938.691,6677278.1913
253929,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Kaupunkiympäristö Itä,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Itä,2,Katu,Valkopaadentie,Kokoojakatu tai -tie,,,5518,4515,1998-10-01,137,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,75304,25507905.0414,6677390.472
253933,32,Kalusteet ja leikkivälineet,383,Jäteastiat,1643,"HKR - roska-astia, 30 litraa",Kaupunkiympäristö Itä,Kaupunkiympäristö Itä,,,2,II,Kokoojakadut ja vilkasliikenteiset klv:t,Kaupunkiympäristö Itä,2,Katu,Valkopaadentie,Kokoojakatu tai -tie,,,5518,4515,1998-10-01,141,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,75307,25507916.1151,6677405.7089
253992,32,Kalusteet ja leikkivälineet,383,Jäteastiat,5777,"HKR - roska-astia, 75 litraa",Kaupunkiympäristö Itä,Kaupunkiympäristö Itä,,,3,III,Tonttikadut ja vähäliikenteiset klv:t,Kaupunkiympäristö Itä,2,Katu,Mosaiikkiraitti,Kevyt liikenne,,,5536,4532,2002-07-01,1047,0,0,0,2015-12-04,Helsinki/YLRE,2022-01-21,75340,25507702.9883,6677260.9976
